device,type,c,a,t,_t_sort,a_cmd,a_i,a_s,c_a,c_i,c_s,d,d_p,d_s,d_t,id,m_i,s_post,s_pre,sid,val
E2,sensor,249,motion_detected,2026-01-15 12:05:00,,,,motion_detected,,,249,E2,,,,,,,,E2_motion,1
E2,sensor,249,plate_captured,2026-01-15 12:05:03,,,,plate_captured,,,249,E2,,,,,,,,E2_camera,BBB220
E2,interaction,250,E2_dim_alert_E1,2026-01-15 12:05:09,,,E2_dim_alert_E1,,,250,,,E2,E2,E1,,motion detected,,,,
E2,actuator,251,turn_on,2026-01-15 14:00:23,,turn_on,,,251,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,252,motion_detected,2026-01-15 14:05:00,,,,motion_detected,,,252,E2,,,,,,,,E2_motion,1
E2,sensor,252,plate_captured,2026-01-15 14:05:04,,,,plate_captured,,,252,E2,,,,,,,,E2_camera,BBB221
E2,actuator,252,dim,2026-01-15 14:05:07,,dim,,,252,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,253,E2_dim_alert_W1,2026-01-15 14:05:13,,,E2_dim_alert_W1,,,253,,,E2,E2,W1,,motion detected,,,,
E2,interaction,254,E1_turn_on_alert_E2,2026-01-15 16:00:12,,,E1_turn_on_alert_E2,,,254,,,E2,E1,E2,,motion detected,,,,
E2,actuator,254,turn_on,2026-01-15 16:00:13,,turn_on,,,254,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,255,motion_detected,2026-01-15 16:05:00,,,,motion_detected,,,255,E2,,,,,,,,E2_motion,1
E2,sensor,255,plate_captured,2026-01-15 16:05:02,,,,plate_captured,,,255,E2,,,,,,,,E2_camera,BBB222
E2,actuator,255,dim,2026-01-15 16:05:03,,dim,,,255,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,255,E2_dim_alert_E1,2026-01-15 16:05:06,,,E2_dim_alert_E1,,,255,,,E2,E2,E1,,motion detected,,,,
E2,interaction,256,E1_turn_on_alert_E2,2026-01-15 18:00:16,,,E1_turn_on_alert_E2,,,256,,,E2,E1,E2,,motion detected,,,,
E2,actuator,256,turn_on,2026-01-15 18:00:17,,turn_on,,,256,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,257,motion_detected,2026-01-15 18:05:00,,,,motion_detected,,,257,E2,,,,,,,,E2_motion,1
E2,sensor,257,plate_captured,2026-01-15 18:05:01,,,,plate_captured,,,257,E2,,,,,,,,E2_camera,BBB223
E2,actuator,257,dim,2026-01-15 18:05:03,,dim,,,257,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,257,E2_dim_alert_E1,2026-01-15 18:05:04,,,E2_dim_alert_E1,,,257,,,E2,E2,E1,,motion detected,,,,
E2,interaction,257,E2_dim_alert_W1,2026-01-15 18:05:07,,,E2_dim_alert_W1,,,257,,,E2,E2,W1,,motion detected,,,,
E2,interaction,258,E1_turn_on_alert_E2,2026-01-15 20:00:08,,,E1_turn_on_alert_E2,,,258,,,E2,E1,E2,,motion detected,,,,
E2,actuator,258,turn_on,2026-01-15 20:00:12,,turn_on,,,258,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,259,motion_detected,2026-01-15 20:05:00,,,,motion_detected,,,259,E2,,,,,,,,E2_motion,1
E2,sensor,259,plate_captured,2026-01-15 20:05:03,,,,plate_captured,,,259,E2,,,,,,,,E2_camera,BBB224
E2,actuator,259,dim,2026-01-15 20:05:07,,dim,,,259,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,259,E2_dim_alert_E1,2026-01-15 20:05:09,,,E2_dim_alert_E1,,,259,,,E2,E2,E1,,motion detected,,,,
E2,interaction,259,E2_dim_alert_W1,2026-01-15 20:05:12,,,E2_dim_alert_W1,,,259,,,E2,E2,W1,,motion detected,,,,
E2,interaction,260,E1_turn_on_alert_E2,2026-01-15 22:00:22,,,E1_turn_on_alert_E2,,,260,,,E2,E1,E2,,motion detected,,,,
E2,actuator,260,turn_on,2026-01-15 22:00:26,,turn_on,,,260,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,261,motion_detected,2026-01-15 22:05:00,,,,motion_detected,,,261,E2,,,,,,,,E2_motion,1
E2,sensor,261,plate_captured,2026-01-15 22:05:03,,,,plate_captured,,,261,E2,,,,,,,,E2_camera,BBB225
E2,actuator,261,dim,2026-01-15 22:05:06,,dim,,,261,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,261,E2_dim_alert_E1,2026-01-15 22:05:07,,,E2_dim_alert_E1,,,261,,,E2,E2,E1,,motion detected,,,,
E2,interaction,261,E2_dim_alert_W1,2026-01-15 22:05:09,,,E2_dim_alert_W1,,,261,,,E2,E2,W1,,motion detected,,,,
E2,interaction,262,E1_turn_on_alert_E2,2026-01-16 00:00:14,,,E1_turn_on_alert_E2,,,262,,,E2,E1,E2,,motion detected,,,,
E2,sensor,263,plate_captured,2026-01-16 00:05:01,,,,plate_captured,,,263,E2,,,,,,,,E2_camera,BBB226
E2,actuator,263,dim,2026-01-16 00:05:02,,dim,,,263,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,263,E2_dim_alert_E1,2026-01-16 00:05:04,,,E2_dim_alert_E1,,,263,,,E2,E2,E1,,motion detected,,,,
E2,interaction,263,E2_dim_alert_W1,2026-01-16 00:05:08,,,E2_dim_alert_W1,,,263,,,E2,E2,W1,,motion detected,,,,
E2,interaction,264,E1_turn_on_alert_E2,2026-01-16 02:00:14,,,E1_turn_on_alert_E2,,,264,,,E2,E1,E2,,motion detected,,,,
E2,actuator,264,turn_on,2026-01-16 02:00:15,,turn_on,,,264,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,265,motion_detected,2026-01-16 02:05:00,,,,motion_detected,,,265,E2,,,,,,,,E2_motion,1
E2,sensor,265,plate_captured,2026-01-16 02:05:03,,,,plate_captured,,,265,E2,,,,,,,,E2_camera,BBB227
E2,actuator,265,dim,2026-01-16 02:05:06,,dim,,,265,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,265,E2_dim_alert_E1,2026-01-16 02:05:09,,,E2_dim_alert_E1,,,265,,,E2,E2,E1,,motion detected,,,,
E2,interaction,265,E2_dim_alert_W1,2026-01-16 02:05:12,,,E2_dim_alert_W1,,,265,,,E2,E2,W1,,motion detected,,,,
E2,interaction,266,E1_turn_on_alert_E2,2026-01-16 04:00:13,,,E1_turn_on_alert_E2,,,266,,,E2,E1,E2,,motion detected,,,,
E2,actuator,266,turn_on,2026-01-16 04:00:15,,turn_on,,,266,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,267,motion_detected,2026-01-16 04:05:00,,,,motion_detected,,,267,E2,,,,,,,,E2_motion,1
E2,interaction,268,E2_dim_alert_W1,2026-01-16 04:05:08,,,E2_dim_alert_W1,,,268,,,E2,E2,W1,,motion detected,,,,
E2,interaction,269,E1_turn_on_alert_E2,2026-01-16 06:00:13,,,E1_turn_on_alert_E2,,,269,,,E2,E1,E2,,motion detected,,,,
E2,sensor,270,motion_detected,2026-01-16 06:05:00,,,,motion_detected,,,270,E2,,,,,,,,E2_motion,1
E2,actuator,270,dim,2026-01-16 06:05:03,,dim,,,270,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,270,E2_dim_alert_E1,2026-01-16 06:05:04,,,E2_dim_alert_E1,,,270,,,E2,E2,E1,,motion detected,,,,
E2,interaction,270,E2_dim_alert_W1,2026-01-16 06:05:07,,,E2_dim_alert_W1,,,270,,,E2,E2,W1,,motion detected,,,,
E2,interaction,271,E1_turn_on_alert_E2,2026-01-16 08:00:14,,,E1_turn_on_alert_E2,,,271,,,E2,E1,E2,,motion detected,,,,
E2,actuator,271,turn_on,2026-01-16 08:00:18,,turn_on,,,271,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,272,motion_detected,2026-01-16 08:05:00,,,,motion_detected,,,272,E2,,,,,,,,E2_motion,1
E2,sensor,272,plate_captured,2026-01-16 08:05:02,,,,plate_captured,,,272,E2,,,,,,,,E2_camera,BBB230
E2,actuator,272,dim,2026-01-16 08:05:06,,dim,,,272,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,273,E2_dim_alert_W1,2026-01-16 08:05:12,,,E2_dim_alert_W1,,,273,,,E2,E2,W1,,motion detected,,,,
E2,interaction,274,E1_turn_on_alert_E2,2026-01-16 10:00:17,,,E1_turn_on_alert_E2,,,274,,,E2,E1,E2,,motion detected,,,,
E2,actuator,274,turn_on,2026-01-16 10:00:20,,turn_on,,,274,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,275,motion_detected,2026-01-16 10:05:00,,,,motion_detected,,,275,E2,,,,,,,,E2_motion,1
E2,sensor,275,plate_captured,2026-01-16 10:05:04,,,,plate_captured,,,275,E2,,,,,,,,E2_camera,BBB231
E2,actuator,275,dim,2026-01-16 10:05:08,,dim,,,275,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,275,E2_dim_alert_E1,2026-01-16 10:05:12,,,E2_dim_alert_E1,,,275,,,E2,E2,E1,,motion detected,,,,
E2,interaction,275,E2_dim_alert_W1,2026-01-16 10:05:13,,,E2_dim_alert_W1,,,275,,,E2,E2,W1,,motion detected,,,,
E2,interaction,276,E1_turn_on_alert_E2,2026-01-16 12:00:09,,,E1_turn_on_alert_E2,,,276,,,E2,E1,E2,,motion detected,,,,
E2,actuator,276,turn_on,2026-01-16 12:00:11,,turn_on,,,276,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,277,motion_detected,2026-01-16 12:05:00,,,,motion_detected,,,277,E2,,,,,,,,E2_motion,1
E2,interaction,277,E2_dim_alert_E1,2026-01-16 12:05:04,,,E2_dim_alert_E1,,,277,,,E2,E2,E1,,motion detected,,,,
E2,interaction,277,E2_dim_alert_W1,2026-01-16 12:05:07,,,E2_dim_alert_W1,,,277,,,E2,E2,W1,,motion detected,,,,
E2,interaction,278,E1_turn_on_alert_E2,2026-01-16 14:00:13,,,E1_turn_on_alert_E2,,,278,,,E2,E1,E2,,motion detected,,,,
E2,actuator,278,turn_on,2026-01-16 14:00:17,,turn_on,,,278,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,279,motion_detected,2026-01-16 14:05:00,,,,motion_detected,,,279,E2,,,,,,,,E2_motion,1
E2,sensor,279,plate_captured,2026-01-16 14:05:01,,,,plate_captured,,,279,E2,,,,,,,,E2_camera,BBB233
E2,actuator,279,dim,2026-01-16 14:05:03,,dim,,,279,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,279,E2_dim_alert_E1,2026-01-16 14:05:05,,,E2_dim_alert_E1,,,279,,,E2,E2,E1,,motion detected,,,,
E2,interaction,279,E2_dim_alert_W1,2026-01-16 14:05:09,,,E2_dim_alert_W1,,,279,,,E2,E2,W1,,motion detected,,,,
E2,interaction,280,E1_turn_on_alert_E2,2026-01-16 16:00:17,,,E1_turn_on_alert_E2,,,280,,,E2,E1,E2,,motion detected,,,,
E2,actuator,280,turn_on,2026-01-16 16:00:21,,turn_on,,,280,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,281,motion_detected,2026-01-16 16:05:00,,,,motion_detected,,,281,E2,,,,,,,,E2_motion,1
E2,sensor,281,plate_captured,2026-01-16 16:05:02,,,,plate_captured,,,281,E2,,,,,,,,E2_camera,BBB234
E2,actuator,281,dim,2026-01-16 16:05:03,,dim,,,281,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,281,E2_dim_alert_E1,2026-01-16 16:05:06,,,E2_dim_alert_E1,,,281,,,E2,E2,E1,,motion detected,,,,
E2,interaction,282,E1_turn_on_alert_E2,2026-01-16 18:00:17,,,E1_turn_on_alert_E2,,,282,,,E2,E1,E2,,motion detected,,,,
E2,actuator,282,turn_on,2026-01-16 18:00:19,,turn_on,,,282,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,283,motion_detected,2026-01-16 18:05:00,,,,motion_detected,,,283,E2,,,,,,,,E2_motion,1
E2,sensor,283,plate_captured,2026-01-16 18:05:01,,,,plate_captured,,,283,E2,,,,,,,,E2_camera,BBB235
E2,interaction,284,E2_dim_alert_W1,2026-01-16 18:05:06,,,E2_dim_alert_W1,,,284,,,E2,E2,W1,,motion detected,,,,
E2,interaction,285,E1_turn_on_alert_E2,2026-01-16 20:00:10,,,E1_turn_on_alert_E2,,,285,,,E2,E1,E2,,motion detected,,,,
E2,actuator,285,turn_on,2026-01-16 20:00:11,,turn_on,,,285,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,286,motion_detected,2026-01-16 20:05:00,,,,motion_detected,,,286,E2,,,,,,,,E2_motion,1
E2,sensor,286,plate_captured,2026-01-16 20:05:01,,,,plate_captured,,,286,E2,,,,,,,,E2_camera,BBB236
E2,actuator,286,dim,2026-01-16 20:05:05,,dim,,,286,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,286,E2_dim_alert_E1,2026-01-16 20:05:08,,,E2_dim_alert_E1,,,286,,,E2,E2,E1,,motion detected,,,,
E2,interaction,286,E2_dim_alert_W1,2026-01-16 20:05:12,,,E2_dim_alert_W1,,,286,,,E2,E2,W1,,motion detected,,,,
E2,interaction,287,E1_turn_on_alert_E2,2026-01-16 22:00:17,,,E1_turn_on_alert_E2,,,287,,,E2,E1,E2,,motion detected,,,,
E2,actuator,287,turn_on,2026-01-16 22:00:20,,turn_on,,,287,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,288,motion_detected,2026-01-16 22:05:00,,,,motion_detected,,,288,E2,,,,,,,,E2_motion,1
E2,sensor,288,plate_captured,2026-01-16 22:05:04,,,,plate_captured,,,288,E2,,,,,,,,E2_camera,BBB237
E2,actuator,288,dim,2026-01-16 22:05:08,,dim,,,288,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,288,E2_dim_alert_E1,2026-01-16 22:05:10,,,E2_dim_alert_E1,,,288,,,E2,E2,E1,,motion detected,,,,
E2,interaction,288,E2_dim_alert_W1,2026-01-16 22:05:14,,,E2_dim_alert_W1,,,288,,,E2,E2,W1,,motion detected,,,,
E2,interaction,289,E1_turn_on_alert_E2,2026-01-17 00:00:11,,,E1_turn_on_alert_E2,,,289,,,E2,E1,E2,,motion detected,,,,
E2,actuator,289,turn_on,2026-01-17 00:00:12,,turn_on,,,289,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,290,plate_captured,2026-01-17 00:05:02,,,,plate_captured,,,290,E2,,,,,,,,E2_camera,BBB238
E2,actuator,290,dim,2026-01-17 00:05:04,,dim,,,290,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,290,E2_dim_alert_E1,2026-01-17 00:05:06,,,E2_dim_alert_E1,,,290,,,E2,E2,E1,,motion detected,,,,
E2,interaction,291,E1_turn_on_alert_E2,2026-01-17 02:00:15,,,E1_turn_on_alert_E2,,,291,,,E2,E1,E2,,motion detected,,,,
E2,actuator,291,turn_on,2026-01-17 02:00:16,,turn_on,,,291,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,292,motion_detected,2026-01-17 02:05:00,,,,motion_detected,,,292,E2,,,,,,,,E2_motion,1
E2,sensor,292,plate_captured,2026-01-17 02:05:04,,,,plate_captured,,,292,E2,,,,,,,,E2_camera,BBB239
E2,actuator,292,dim,2026-01-17 02:05:08,,dim,,,292,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,292,E2_dim_alert_E1,2026-01-17 02:05:10,,,E2_dim_alert_E1,,,292,,,E2,E2,E1,,motion detected,,,,
E2,interaction,292,E2_dim_alert_W1,2026-01-17 02:05:11,,,E2_dim_alert_W1,,,292,,,E2,E2,W1,,motion detected,,,,
E2,interaction,293,E1_turn_on_alert_E2,2026-01-17 04:00:13,,,E1_turn_on_alert_E2,,,293,,,E2,E1,E2,,motion detected,,,,
E2,actuator,293,turn_on,2026-01-17 04:00:15,,turn_on,,,293,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,294,plate_captured,2026-01-17 04:05:03,,,,plate_captured,,,294,E2,,,,,,,,E2_camera,BBB240
E2,actuator,294,dim,2026-01-17 04:05:07,,dim,,,294,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,294,E2_dim_alert_E1,2026-01-17 04:05:11,,,E2_dim_alert_E1,,,294,,,E2,E2,E1,,motion detected,,,,
E2,interaction,294,E2_dim_alert_W1,2026-01-17 04:05:15,,,E2_dim_alert_W1,,,294,,,E2,E2,W1,,motion detected,,,,
E2,interaction,295,E1_turn_on_alert_E2,2026-01-17 06:00:17,,,E1_turn_on_alert_E2,,,295,,,E2,E1,E2,,motion detected,,,,
E2,actuator,295,turn_on,2026-01-17 06:00:20,,turn_on,,,295,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,296,motion_detected,2026-01-17 06:05:00,,,,motion_detected,,,296,E2,,,,,,,,E2_motion,1
E2,sensor,296,plate_captured,2026-01-17 06:05:03,,,,plate_captured,,,296,E2,,,,,,,,E2_camera,BBB241
E2,actuator,296,dim,2026-01-17 06:05:06,,dim,,,296,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,296,E2_dim_alert_E1,2026-01-17 06:05:08,,,E2_dim_alert_E1,,,296,,,E2,E2,E1,,motion detected,,,,
E2,interaction,296,E2_dim_alert_W1,2026-01-17 06:05:12,,,E2_dim_alert_W1,,,296,,,E2,E2,W1,,motion detected,,,,
E2,actuator,297,turn_on,2026-01-17 08:00:16,,turn_on,,,297,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,298,motion_detected,2026-01-17 08:05:00,,,,motion_detected,,,298,E2,,,,,,,,E2_motion,1
E2,sensor,298,plate_captured,2026-01-17 08:05:02,,,,plate_captured,,,298,E2,,,,,,,,E2_camera,BBB242
E2,actuator,298,dim,2026-01-17 08:05:06,,dim,,,298,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,298,E2_dim_alert_E1,2026-01-17 08:05:09,,,E2_dim_alert_E1,,,298,,,E2,E2,E1,,motion detected,,,,
E2,interaction,298,E2_dim_alert_W1,2026-01-17 08:05:11,,,E2_dim_alert_W1,,,298,,,E2,E2,W1,,motion detected,,,,
E2,interaction,299,E1_turn_on_alert_E2,2026-01-17 10:00:19,,,E1_turn_on_alert_E2,,,299,,,E2,E1,E2,,motion detected,,,,
E2,actuator,299,turn_on,2026-01-17 10:00:21,,turn_on,,,299,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,300,motion_detected,2026-01-17 10:05:00,,,,motion_detected,,,300,E2,,,,,,,,E2_motion,1
E2,sensor,300,plate_captured,2026-01-17 10:05:04,,,,plate_captured,,,300,E2,,,,,,,,E2_camera,BBB243
E2,actuator,300,dim,2026-01-17 10:05:07,,dim,,,300,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,300,E2_dim_alert_E1,2026-01-17 10:05:08,,,E2_dim_alert_E1,,,300,,,E2,E2,E1,,motion detected,,,,
E2,interaction,301,E1_turn_on_alert_E2,2026-01-17 12:00:14,,,E1_turn_on_alert_E2,,,301,,,E2,E1,E2,,motion detected,,,,
E2,sensor,302,motion_detected,2026-01-17 12:05:00,,,,motion_detected,,,302,E2,,,,,,,,E2_motion,1
E2,sensor,302,plate_captured,2026-01-17 12:05:03,,,,plate_captured,,,302,E2,,,,,,,,E2_camera,BBB244
E2,interaction,303,E2_dim_alert_E1,2026-01-17 12:05:09,,,E2_dim_alert_E1,,,303,,,E2,E2,E1,,motion detected,,,,
E2,interaction,303,E2_dim_alert_W1,2026-01-17 12:05:12,,,E2_dim_alert_W1,,,303,,,E2,E2,W1,,motion detected,,,,
E2,interaction,304,E1_turn_on_alert_E2,2026-01-17 14:00:18,,,E1_turn_on_alert_E2,,,304,,,E2,E1,E2,,motion detected,,,,
E2,actuator,304,turn_on,2026-01-17 14:00:19,,turn_on,,,304,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,305,motion_detected,2026-01-17 14:05:00,,,,motion_detected,,,305,E2,,,,,,,,E2_motion,1
E2,sensor,305,plate_captured,2026-01-17 14:05:04,,,,plate_captured,,,305,E2,,,,,,,,E2_camera,BBB245
E2,actuator,305,dim,2026-01-17 14:05:06,,dim,,,305,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,305,E2_dim_alert_E1,2026-01-17 14:05:07,,,E2_dim_alert_E1,,,305,,,E2,E2,E1,,motion detected,,,,
E2,interaction,305,E2_dim_alert_W1,2026-01-17 14:05:09,,,E2_dim_alert_W1,,,305,,,E2,E2,W1,,motion detected,,,,
E2,interaction,306,E1_turn_on_alert_E2,2026-01-17 16:00:11,,,E1_turn_on_alert_E2,,,306,,,E2,E1,E2,,motion detected,,,,
E2,actuator,306,turn_on,2026-01-17 16:00:13,,turn_on,,,306,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,307,motion_detected,2026-01-17 16:05:00,,,,motion_detected,,,307,E2,,,,,,,,E2_motion,1
E2,actuator,307,dim,2026-01-17 16:05:02,,dim,,,307,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,307,E2_dim_alert_E1,2026-01-17 16:05:06,,,E2_dim_alert_E1,,,307,,,E2,E2,E1,,motion detected,,,,
E2,interaction,307,E2_dim_alert_W1,2026-01-17 16:05:08,,,E2_dim_alert_W1,,,307,,,E2,E2,W1,,motion detected,,,,
E2,interaction,308,E1_turn_on_alert_E2,2026-01-17 18:00:16,,,E1_turn_on_alert_E2,,,308,,,E2,E1,E2,,motion detected,,,,
E2,actuator,308,turn_on,2026-01-17 18:00:18,,turn_on,,,308,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,309,motion_detected,2026-01-17 18:05:00,,,,motion_detected,,,309,E2,,,,,,,,E2_motion,1
E2,sensor,309,plate_captured,2026-01-17 18:05:01,,,,plate_captured,,,309,E2,,,,,,,,E2_camera,BBB247
E2,actuator,309,dim,2026-01-17 18:05:04,,dim,,,309,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,309,E2_dim_alert_E1,2026-01-17 18:05:06,,,E2_dim_alert_E1,,,309,,,E2,E2,E1,,motion detected,,,,
E2,interaction,309,E2_dim_alert_W1,2026-01-17 18:05:10,,,E2_dim_alert_W1,,,309,,,E2,E2,W1,,motion detected,,,,
E2,interaction,310,E1_turn_on_alert_E2,2026-01-17 20:00:11,,,E1_turn_on_alert_E2,,,310,,,E2,E1,E2,,motion detected,,,,
E2,actuator,310,turn_on,2026-01-17 20:00:12,,turn_on,,,310,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,311,motion_detected,2026-01-17 20:05:00,,,,motion_detected,,,311,E2,,,,,,,,E2_motion,1
E2,sensor,311,plate_captured,2026-01-17 20:05:02,,,,plate_captured,,,311,E2,,,,,,,,E2_camera,BBB248
E2,actuator,311,dim,2026-01-17 20:05:04,,dim,,,311,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,311,E2_dim_alert_E1,2026-01-17 20:05:08,,,E2_dim_alert_E1,,,311,,,E2,E2,E1,,motion detected,,,,
E2,interaction,311,E2_dim_alert_W1,2026-01-17 20:05:10,,,E2_dim_alert_W1,,,311,,,E2,E2,W1,,motion detected,,,,
E2,interaction,312,E1_turn_on_alert_E2,2026-01-17 22:00:18,,,E1_turn_on_alert_E2,,,312,,,E2,E1,E2,,motion detected,,,,
E2,actuator,312,turn_on,2026-01-17 22:00:22,,turn_on,,,312,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,313,motion_detected,2026-01-17 22:05:00,,,,motion_detected,,,313,E2,,,,,,,,E2_motion,1
E2,sensor,313,plate_captured,2026-01-17 22:05:04,,,,plate_captured,,,313,E2,,,,,,,,E2_camera,BBB249
E2,interaction,314,E2_dim_alert_E1,2026-01-17 22:05:09,,,E2_dim_alert_E1,,,314,,,E2,E2,E1,,motion detected,,,,
E2,interaction,314,E2_dim_alert_W1,2026-01-17 22:05:13,,,E2_dim_alert_W1,,,314,,,E2,E2,W1,,motion detected,,,,
E2,interaction,315,E1_turn_on_alert_E2,2026-01-18 00:00:10,,,E1_turn_on_alert_E2,,,315,,,E2,E1,E2,,motion detected,,,,
E2,actuator,315,turn_on,2026-01-18 00:00:14,,turn_on,,,315,,,E2,,,,E2_light,,ON,dimmed,,
E2,sensor,316,motion_detected,2026-01-18 00:05:00,,,,motion_detected,,,316,E2,,,,,,,,E2_motion,1
E2,sensor,316,plate_captured,2026-01-18 00:05:03,,,,plate_captured,,,316,E2,,,,,,,,E2_camera,BBB250
E2,actuator,316,dim,2026-01-18 00:05:06,,dim,,,316,,,E2,,,,E2_light,,dimmed,ON,,
E2,interaction,317,E2_dim_alert_W1,2026-01-18 00:05:13,,,E2_dim_alert_W1,,,317,,,E2,E2,W1,,motion detected,,,,
