device,d_s,id,m_i,d_t,sid,s_pre,type,a_cmd,d,s_post,a,c_i,a_i,c_s,t,c_a,val,d_p,c,a_s
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,94,E1_turn_on_alert_E2,,2026-01-15 12:00:09,,,E1,94,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,94,E1_turn_on_alert_W1,,2026-01-15 12:00:10,,,E1,94,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,95,E2_dim_alert_E1,,2026-01-15 12:05:17,,,E1,95,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-15 12:05:20,95,,,95,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,96,2026-01-15 14:00:00,,1,,96,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,96,2026-01-15 14:00:03,,BBB221,,96,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-15 14:00:07,96,,,96,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,96,E1_turn_on_alert_E2,,2026-01-15 14:00:09,,,E1,96,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,96,E1_turn_on_alert_W1,,2026-01-15 14:00:13,,,E1,96,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,97,E2_dim_alert_E1,,2026-01-15 14:05:17,,,E1,97,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,98,2026-01-15 16:00:00,,1,,98,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,98,2026-01-15 16:00:01,,BBB222,,98,plate_captured
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,99,E1_turn_on_alert_E2,,2026-01-15 16:00:06,,,E1,99,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,99,E1_turn_on_alert_W1,,2026-01-15 16:00:10,,,E1,99,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,100,E2_dim_alert_E1,,2026-01-15 16:05:11,,,E1,100,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-15 16:05:12,100,,,100,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,101,2026-01-15 18:00:00,,1,,101,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,101,2026-01-15 18:00:03,,BBB223,,101,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-15 18:00:05,101,,,101,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,101,E1_turn_on_alert_E2,,2026-01-15 18:00:06,,,E1,101,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,101,E1_turn_on_alert_W1,,2026-01-15 18:00:10,,,E1,101,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,102,E2_dim_alert_E1,,2026-01-15 18:05:15,,,E1,102,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-15 18:05:16,102,,,102,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,103,2026-01-15 20:00:00,,1,,103,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,103,2026-01-15 20:00:01,,BBB224,,103,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-15 20:00:02,103,,,103,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,103,E1_turn_on_alert_W1,,2026-01-15 20:00:05,,,E1,103,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,104,E2_dim_alert_E1,,2026-01-15 20:05:16,,,E1,104,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-15 20:05:17,104,,,104,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,105,2026-01-15 22:00:00,,1,,105,motion_detected
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-15 22:00:08,106,,,106,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,106,E1_turn_on_alert_E2,,2026-01-15 22:00:12,,,E1,106,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,106,E1_turn_on_alert_W1,,2026-01-15 22:00:15,,,E1,106,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,107,E2_dim_alert_E1,,2026-01-15 22:05:19,,,E1,107,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-15 22:05:20,107,,,107,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,108,2026-01-16 00:00:00,,1,,108,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,108,2026-01-16 00:00:04,,BBB226,,108,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-16 00:00:08,108,,,108,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,108,E1_turn_on_alert_E2,,2026-01-16 00:00:11,,,E1,108,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,108,E1_turn_on_alert_W1,,2026-01-16 00:00:13,,,E1,108,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,109,E2_dim_alert_E1,,2026-01-16 00:05:10,,,E1,109,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-16 00:05:12,109,,,109,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,110,2026-01-16 02:00:00,,1,,110,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,110,2026-01-16 02:00:02,,BBB227,,110,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-16 02:00:06,110,,,110,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,110,E1_turn_on_alert_E2,,2026-01-16 02:00:08,,,E1,110,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,110,E1_turn_on_alert_W1,,2026-01-16 02:00:09,,,E1,110,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,111,E2_dim_alert_E1,,2026-01-16 02:05:20,,,E1,111,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-16 02:05:21,111,,,111,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,112,2026-01-16 04:00:00,,1,,112,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,112,2026-01-16 04:00:03,,BBB228,,112,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-16 04:00:06,112,,,112,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,112,E1_turn_on_alert_E2,,2026-01-16 04:00:09,,,E1,112,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,112,E1_turn_on_alert_W1,,2026-01-16 04:00:11,,,E1,112,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,113,E2_dim_alert_E1,,2026-01-16 04:05:11,,,E1,113,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-16 04:05:14,113,,,113,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,114,2026-01-16 06:00:00,,1,,114,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,114,2026-01-16 06:00:01,,BBB229,,114,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-16 06:00:03,114,,,114,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,114,E1_turn_on_alert_E2,,2026-01-16 06:00:07,,,E1,114,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,115,E2_dim_alert_E1,,2026-01-16 06:05:15,,,E1,115,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-16 06:05:16,115,,,115,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,116,2026-01-16 08:00:00,,1,,116,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,116,2026-01-16 08:00:03,,BBB230,,116,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-16 08:00:07,116,,,116,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,116,E1_turn_on_alert_E2,,2026-01-16 08:00:08,,,E1,116,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,116,E1_turn_on_alert_W1,,2026-01-16 08:00:10,,,E1,116,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,117,E2_dim_alert_E1,,2026-01-16 08:05:15,,,E1,117,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-16 08:05:16,117,,,117,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,118,2026-01-16 10:00:00,,1,,118,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,118,2026-01-16 10:00:03,,BBB231,,118,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-16 10:00:07,118,,,118,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,118,E1_turn_on_alert_E2,,2026-01-16 10:00:09,,,E1,118,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,118,E1_turn_on_alert_W1,,2026-01-16 10:00:11,,,E1,118,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-16 10:05:21,119,,,119,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,120,2026-01-16 12:00:00,,1,,120,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,120,2026-01-16 12:00:02,,BBB232,,120,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-16 12:00:04,120,,,120,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,120,E1_turn_on_alert_E2,,2026-01-16 12:00:05,,,E1,120,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,120,E1_turn_on_alert_W1,,2026-01-16 12:00:08,,,E1,120,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,121,E2_dim_alert_E1,,2026-01-16 12:05:08,,,E1,121,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-16 12:05:12,121,,,121,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,122,2026-01-16 14:00:00,,1,,122,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,122,2026-01-16 14:00:04,,BBB233,,122,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-16 14:00:06,122,,,122,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,122,E1_turn_on_alert_E2,,2026-01-16 14:00:07,,,E1,122,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,122,E1_turn_on_alert_W1,,2026-01-16 14:00:09,,,E1,122,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,123,E2_dim_alert_E1,,2026-01-16 14:05:18,,,E1,123,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-16 14:05:20,123,,,123,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,124,2026-01-16 16:00:00,,1,,124,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,124,2026-01-16 16:00:03,,BBB234,,124,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-16 16:00:07,124,,,124,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,124,E1_turn_on_alert_E2,,2026-01-16 16:00:09,,,E1,124,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,124,E1_turn_on_alert_W1,,2026-01-16 16:00:13,,,E1,124,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,125,E2_dim_alert_E1,,2026-01-16 16:05:11,,,E1,125,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-16 16:05:14,125,,,125,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,126,2026-01-16 18:00:00,,1,,126,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,126,2026-01-16 18:00:01,,BBB235,,126,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-16 18:00:03,126,,,126,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,127,E1_turn_on_alert_W1,,2026-01-16 18:00:09,,,E1,127,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,128,E2_dim_alert_E1,,2026-01-16 18:05:14,,,E1,128,
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,129,2026-01-16 20:00:02,,BBB236,,129,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-16 20:00:04,129,,,129,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,129,E1_turn_on_alert_E2,,2026-01-16 20:00:07,,,E1,129,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,129,E1_turn_on_alert_W1,,2026-01-16 20:00:08,,,E1,129,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,130,E2_dim_alert_E1,,2026-01-16 20:05:15,,,E1,130,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-16 20:05:16,130,,,130,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,131,2026-01-16 22:00:00,,1,,131,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,131,2026-01-16 22:00:04,,BBB237,,131,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-16 22:00:06,131,,,131,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,131,E1_turn_on_alert_E2,,2026-01-16 22:00:07,,,E1,131,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,131,E1_turn_on_alert_W1,,2026-01-16 22:00:08,,,E1,131,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,132,E2_dim_alert_E1,,2026-01-16 22:05:22,,,E1,132,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-16 22:05:25,132,,,132,
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,133,2026-01-17 00:00:03,,BBB238,,133,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-17 00:00:05,133,,,133,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,133,E1_turn_on_alert_E2,,2026-01-17 00:00:09,,,E1,133,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,133,E1_turn_on_alert_W1,,2026-01-17 00:00:10,,,E1,133,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,134,E2_dim_alert_E1,,2026-01-17 00:05:10,,,E1,134,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-17 00:05:14,134,,,134,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,135,2026-01-17 02:00:00,,1,,135,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,135,2026-01-17 02:00:02,,BBB239,,135,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-17 02:00:03,135,,,135,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,135,E1_turn_on_alert_E2,,2026-01-17 02:00:07,,,E1,135,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,135,E1_turn_on_alert_W1,,2026-01-17 02:00:09,,,E1,135,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,136,E2_dim_alert_E1,,2026-01-17 02:05:17,,,E1,136,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-17 02:05:19,136,,,136,
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,137,2026-01-17 04:00:04,,BBB240,,137,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-17 04:00:06,137,,,137,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,137,E1_turn_on_alert_E2,,2026-01-17 04:00:08,,,E1,137,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,137,E1_turn_on_alert_W1,,2026-01-17 04:00:09,,,E1,137,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,138,E2_dim_alert_E1,,2026-01-17 04:05:16,,,E1,138,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,139,2026-01-17 06:00:00,,1,,139,motion_detected
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-17 06:00:07,140,,,140,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,140,E1_turn_on_alert_E2,,2026-01-17 06:00:10,,,E1,140,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,140,E1_turn_on_alert_W1,,2026-01-17 06:00:11,,,E1,140,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,141,E2_dim_alert_E1,,2026-01-17 06:05:24,,,E1,141,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-17 06:05:28,141,,,141,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,142,2026-01-17 08:00:00,,1,,142,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,142,2026-01-17 08:00:04,,BBB242,,142,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-17 08:00:06,142,,,142,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,142,E1_turn_on_alert_E2,,2026-01-17 08:00:07,,,E1,142,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,142,E1_turn_on_alert_W1,,2026-01-17 08:00:11,,,E1,142,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,143,E2_dim_alert_E1,,2026-01-17 08:05:13,,,E1,143,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-17 08:05:16,143,,,143,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,144,2026-01-17 10:00:00,,1,,144,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,144,2026-01-17 10:00:04,,BBB243,,144,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-17 10:00:06,144,,,144,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,144,E1_turn_on_alert_E2,,2026-01-17 10:00:10,,,E1,144,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,144,E1_turn_on_alert_W1,,2026-01-17 10:00:12,,,E1,144,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,145,E2_dim_alert_E1,,2026-01-17 10:05:20,,,E1,145,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-17 10:05:23,145,,,145,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,146,2026-01-17 12:00:00,,1,,146,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,146,2026-01-17 12:00:04,,BBB244,,146,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-17 12:00:05,146,,,146,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,146,E1_turn_on_alert_E2,,2026-01-17 12:00:09,,,E1,146,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,146,E1_turn_on_alert_W1,,2026-01-17 12:00:10,,,E1,146,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,147,E2_dim_alert_E1,,2026-01-17 12:05:13,,,E1,147,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-17 12:05:15,147,,,147,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,148,2026-01-17 14:00:00,,1,,148,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,148,2026-01-17 14:00:03,,BBB245,,148,plate_captured
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,149,E1_turn_on_alert_E2,,2026-01-17 14:00:09,,,E1,149,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,149,E1_turn_on_alert_W1,,2026-01-17 14:00:11,,,E1,149,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,150,E2_dim_alert_E1,,2026-01-17 14:05:19,,,E1,150,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-17 14:05:21,150,,,150,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,151,2026-01-17 16:00:00,,1,,151,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,151,2026-01-17 16:00:01,,BBB246,,151,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-17 16:00:02,151,,,151,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,151,E1_turn_on_alert_E2,,2026-01-17 16:00:06,,,E1,151,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,151,E1_turn_on_alert_W1,,2026-01-17 16:00:07,,,E1,151,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,152,E2_dim_alert_E1,,2026-01-17 16:05:09,,,E1,152,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-17 16:05:12,152,,,152,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,153,2026-01-17 18:00:00,,1,,153,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,153,2026-01-17 18:00:02,,BBB247,,153,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-17 18:00:03,153,,,153,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,153,E1_turn_on_alert_E2,,2026-01-17 18:00:05,,,E1,153,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,153,E1_turn_on_alert_W1,,2026-01-17 18:00:08,,,E1,153,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,154,E2_dim_alert_E1,,2026-01-17 18:05:16,,,E1,154,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-17 18:05:17,154,,,154,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,155,2026-01-17 20:00:00,,1,,155,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,155,2026-01-17 20:00:03,,BBB248,,155,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-17 20:00:06,155,,,155,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,155,E1_turn_on_alert_E2,,2026-01-17 20:00:08,,,E1,155,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,155,E1_turn_on_alert_W1,,2026-01-17 20:00:10,,,E1,155,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,156,E2_dim_alert_E1,,2026-01-17 20:05:14,,,E1,156,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-17 20:05:16,156,,,156,
E1,,,,,E1_motion,,sensor,,E1,,motion_detected,,,157,2026-01-17 22:00:00,,1,,157,motion_detected
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,157,2026-01-17 22:00:03,,BBB249,,157,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-17 22:00:05,157,,,157,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,157,E1_turn_on_alert_E2,,2026-01-17 22:00:07,,,E1,157,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,157,E1_turn_on_alert_W1,,2026-01-17 22:00:10,,,E1,157,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,158,E2_dim_alert_E1,,2026-01-17 22:05:22,,,E1,158,
E1,,E1_light,,,,ON,actuator,dim,E1,dimmed,dim,,,,2026-01-17 22:05:26,158,,,158,
E1,,,,,E1_camera,,sensor,,E1,,plate_captured,,,159,2026-01-18 00:00:01,,BBB250,,159,plate_captured
E1,,E1_light,,,,dimmed,actuator,turn_on,E1,ON,turn_on,,,,2026-01-18 00:00:03,159,,,159,
E1,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,159,E1_turn_on_alert_E2,,2026-01-18 00:00:05,,,E1,159,
E1,E1,,motion detected,W1,,,interaction,,,,E1_turn_on_alert_W1,159,E1_turn_on_alert_W1,,2026-01-18 00:00:07,,,E1,159,
E1,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,160,E2_dim_alert_E1,,2026-01-18 00:05:17,,,E1,160,
