device,d_s,id,m_i,d_t,sid,s_pre,type,a_cmd,d,s_post,a,c_i,a_i,c_s,t,c_a,val,d_p,c,a_s
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-15 14:00:23,251,,,251,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,252,2026-01-15 14:05:00,,1,,252,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,252,2026-01-15 14:05:04,,BBB221,,252,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-15 14:05:07,252,,,252,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,253,E2_dim_alert_W1,,2026-01-15 14:05:13,,,E2,253,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,254,E1_turn_on_alert_E2,,2026-01-15 16:00:12,,,E2,254,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-15 16:00:13,254,,,254,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,255,2026-01-15 16:05:00,,1,,255,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,255,2026-01-15 16:05:02,,BBB222,,255,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-15 16:05:03,255,,,255,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,255,E2_dim_alert_E1,,2026-01-15 16:05:06,,,E2,255,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,256,E1_turn_on_alert_E2,,2026-01-15 18:00:16,,,E2,256,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-15 18:00:17,256,,,256,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,257,2026-01-15 18:05:00,,1,,257,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,257,2026-01-15 18:05:01,,BBB223,,257,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-15 18:05:03,257,,,257,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,257,E2_dim_alert_E1,,2026-01-15 18:05:04,,,E2,257,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,257,E2_dim_alert_W1,,2026-01-15 18:05:07,,,E2,257,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,258,E1_turn_on_alert_E2,,2026-01-15 20:00:08,,,E2,258,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-15 20:00:12,258,,,258,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,259,2026-01-15 20:05:00,,1,,259,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,259,2026-01-15 20:05:03,,BBB224,,259,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-15 20:05:07,259,,,259,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,259,E2_dim_alert_E1,,2026-01-15 20:05:09,,,E2,259,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,259,E2_dim_alert_W1,,2026-01-15 20:05:12,,,E2,259,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,260,E1_turn_on_alert_E2,,2026-01-15 22:00:22,,,E2,260,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-15 22:00:26,260,,,260,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,261,2026-01-15 22:05:00,,1,,261,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,261,2026-01-15 22:05:03,,BBB225,,261,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-15 22:05:06,261,,,261,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,261,E2_dim_alert_E1,,2026-01-15 22:05:07,,,E2,261,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,261,E2_dim_alert_W1,,2026-01-15 22:05:09,,,E2,261,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,262,E1_turn_on_alert_E2,,2026-01-16 00:00:14,,,E2,262,
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,263,2026-01-16 00:05:01,,BBB226,,263,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-16 00:05:02,263,,,263,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,263,E2_dim_alert_E1,,2026-01-16 00:05:04,,,E2,263,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,263,E2_dim_alert_W1,,2026-01-16 00:05:08,,,E2,263,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,264,E1_turn_on_alert_E2,,2026-01-16 02:00:14,,,E2,264,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-16 02:00:15,264,,,264,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,265,2026-01-16 02:05:00,,1,,265,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,265,2026-01-16 02:05:03,,BBB227,,265,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-16 02:05:06,265,,,265,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,265,E2_dim_alert_E1,,2026-01-16 02:05:09,,,E2,265,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,265,E2_dim_alert_W1,,2026-01-16 02:05:12,,,E2,265,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,266,E1_turn_on_alert_E2,,2026-01-16 04:00:13,,,E2,266,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-16 04:00:15,266,,,266,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,267,2026-01-16 04:05:00,,1,,267,motion_detected
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,268,E2_dim_alert_W1,,2026-01-16 04:05:08,,,E2,268,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,269,E1_turn_on_alert_E2,,2026-01-16 06:00:13,,,E2,269,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,270,2026-01-16 06:05:00,,1,,270,motion_detected
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-16 06:05:03,270,,,270,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,270,E2_dim_alert_E1,,2026-01-16 06:05:04,,,E2,270,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,270,E2_dim_alert_W1,,2026-01-16 06:05:07,,,E2,270,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,271,E1_turn_on_alert_E2,,2026-01-16 08:00:14,,,E2,271,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-16 08:00:18,271,,,271,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,272,2026-01-16 08:05:00,,1,,272,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,272,2026-01-16 08:05:02,,BBB230,,272,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-16 08:05:06,272,,,272,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,273,E2_dim_alert_W1,,2026-01-16 08:05:12,,,E2,273,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,274,E1_turn_on_alert_E2,,2026-01-16 10:00:17,,,E2,274,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-16 10:00:20,274,,,274,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,275,2026-01-16 10:05:00,,1,,275,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,275,2026-01-16 10:05:04,,BBB231,,275,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-16 10:05:08,275,,,275,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,275,E2_dim_alert_E1,,2026-01-16 10:05:12,,,E2,275,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,275,E2_dim_alert_W1,,2026-01-16 10:05:13,,,E2,275,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,276,E1_turn_on_alert_E2,,2026-01-16 12:00:09,,,E2,276,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-16 12:00:11,276,,,276,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,277,2026-01-16 12:05:00,,1,,277,motion_detected
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,277,E2_dim_alert_E1,,2026-01-16 12:05:04,,,E2,277,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,277,E2_dim_alert_W1,,2026-01-16 12:05:07,,,E2,277,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,278,E1_turn_on_alert_E2,,2026-01-16 14:00:13,,,E2,278,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-16 14:00:17,278,,,278,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,279,2026-01-16 14:05:00,,1,,279,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,279,2026-01-16 14:05:01,,BBB233,,279,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-16 14:05:03,279,,,279,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,279,E2_dim_alert_E1,,2026-01-16 14:05:05,,,E2,279,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,279,E2_dim_alert_W1,,2026-01-16 14:05:09,,,E2,279,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,280,E1_turn_on_alert_E2,,2026-01-16 16:00:17,,,E2,280,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-16 16:00:21,280,,,280,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,281,2026-01-16 16:05:00,,1,,281,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,281,2026-01-16 16:05:02,,BBB234,,281,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-16 16:05:03,281,,,281,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,281,E2_dim_alert_E1,,2026-01-16 16:05:06,,,E2,281,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,282,E1_turn_on_alert_E2,,2026-01-16 18:00:17,,,E2,282,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-16 18:00:19,282,,,282,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,283,2026-01-16 18:05:00,,1,,283,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,283,2026-01-16 18:05:01,,BBB235,,283,plate_captured
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,284,E2_dim_alert_W1,,2026-01-16 18:05:06,,,E2,284,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,285,E1_turn_on_alert_E2,,2026-01-16 20:00:10,,,E2,285,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-16 20:00:11,285,,,285,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,286,2026-01-16 20:05:00,,1,,286,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,286,2026-01-16 20:05:01,,BBB236,,286,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-16 20:05:05,286,,,286,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,286,E2_dim_alert_E1,,2026-01-16 20:05:08,,,E2,286,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,286,E2_dim_alert_W1,,2026-01-16 20:05:12,,,E2,286,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,287,E1_turn_on_alert_E2,,2026-01-16 22:00:17,,,E2,287,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-16 22:00:20,287,,,287,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,288,2026-01-16 22:05:00,,1,,288,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,288,2026-01-16 22:05:04,,BBB237,,288,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-16 22:05:08,288,,,288,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,288,E2_dim_alert_E1,,2026-01-16 22:05:10,,,E2,288,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,288,E2_dim_alert_W1,,2026-01-16 22:05:14,,,E2,288,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,289,E1_turn_on_alert_E2,,2026-01-17 00:00:11,,,E2,289,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-17 00:00:12,289,,,289,
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,290,2026-01-17 00:05:02,,BBB238,,290,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-17 00:05:04,290,,,290,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,290,E2_dim_alert_E1,,2026-01-17 00:05:06,,,E2,290,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,291,E1_turn_on_alert_E2,,2026-01-17 02:00:15,,,E2,291,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-17 02:00:16,291,,,291,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,292,2026-01-17 02:05:00,,1,,292,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,292,2026-01-17 02:05:04,,BBB239,,292,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-17 02:05:08,292,,,292,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,292,E2_dim_alert_E1,,2026-01-17 02:05:10,,,E2,292,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,292,E2_dim_alert_W1,,2026-01-17 02:05:11,,,E2,292,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,293,E1_turn_on_alert_E2,,2026-01-17 04:00:13,,,E2,293,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-17 04:00:15,293,,,293,
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,294,2026-01-17 04:05:03,,BBB240,,294,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-17 04:05:07,294,,,294,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,294,E2_dim_alert_E1,,2026-01-17 04:05:11,,,E2,294,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,294,E2_dim_alert_W1,,2026-01-17 04:05:15,,,E2,294,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,295,E1_turn_on_alert_E2,,2026-01-17 06:00:17,,,E2,295,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-17 06:00:20,295,,,295,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,296,2026-01-17 06:05:00,,1,,296,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,296,2026-01-17 06:05:03,,BBB241,,296,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-17 06:05:06,296,,,296,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,296,E2_dim_alert_E1,,2026-01-17 06:05:08,,,E2,296,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,296,E2_dim_alert_W1,,2026-01-17 06:05:12,,,E2,296,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-17 08:00:16,297,,,297,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,298,2026-01-17 08:05:00,,1,,298,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,298,2026-01-17 08:05:02,,BBB242,,298,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-17 08:05:06,298,,,298,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,298,E2_dim_alert_E1,,2026-01-17 08:05:09,,,E2,298,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,298,E2_dim_alert_W1,,2026-01-17 08:05:11,,,E2,298,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,299,E1_turn_on_alert_E2,,2026-01-17 10:00:19,,,E2,299,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-17 10:00:21,299,,,299,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,300,2026-01-17 10:05:00,,1,,300,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,300,2026-01-17 10:05:04,,BBB243,,300,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-17 10:05:07,300,,,300,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,300,E2_dim_alert_E1,,2026-01-17 10:05:08,,,E2,300,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,301,E1_turn_on_alert_E2,,2026-01-17 12:00:14,,,E2,301,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,302,2026-01-17 12:05:00,,1,,302,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,302,2026-01-17 12:05:03,,BBB244,,302,plate_captured
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,303,E2_dim_alert_E1,,2026-01-17 12:05:09,,,E2,303,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,303,E2_dim_alert_W1,,2026-01-17 12:05:12,,,E2,303,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,304,E1_turn_on_alert_E2,,2026-01-17 14:00:18,,,E2,304,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-17 14:00:19,304,,,304,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,305,2026-01-17 14:05:00,,1,,305,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,305,2026-01-17 14:05:04,,BBB245,,305,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-17 14:05:06,305,,,305,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,305,E2_dim_alert_E1,,2026-01-17 14:05:07,,,E2,305,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,305,E2_dim_alert_W1,,2026-01-17 14:05:09,,,E2,305,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,306,E1_turn_on_alert_E2,,2026-01-17 16:00:11,,,E2,306,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-17 16:00:13,306,,,306,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,307,2026-01-17 16:05:00,,1,,307,motion_detected
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-17 16:05:02,307,,,307,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,307,E2_dim_alert_E1,,2026-01-17 16:05:06,,,E2,307,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,307,E2_dim_alert_W1,,2026-01-17 16:05:08,,,E2,307,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,308,E1_turn_on_alert_E2,,2026-01-17 18:00:16,,,E2,308,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-17 18:00:18,308,,,308,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,309,2026-01-17 18:05:00,,1,,309,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,309,2026-01-17 18:05:01,,BBB247,,309,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-17 18:05:04,309,,,309,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,309,E2_dim_alert_E1,,2026-01-17 18:05:06,,,E2,309,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,309,E2_dim_alert_W1,,2026-01-17 18:05:10,,,E2,309,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,310,E1_turn_on_alert_E2,,2026-01-17 20:00:11,,,E2,310,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-17 20:00:12,310,,,310,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,311,2026-01-17 20:05:00,,1,,311,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,311,2026-01-17 20:05:02,,BBB248,,311,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-17 20:05:04,311,,,311,
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,311,E2_dim_alert_E1,,2026-01-17 20:05:08,,,E2,311,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,311,E2_dim_alert_W1,,2026-01-17 20:05:10,,,E2,311,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,312,E1_turn_on_alert_E2,,2026-01-17 22:00:18,,,E2,312,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-17 22:00:22,312,,,312,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,313,2026-01-17 22:05:00,,1,,313,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,313,2026-01-17 22:05:04,,BBB249,,313,plate_captured
E2,E2,,motion detected,E1,,,interaction,,,,E2_dim_alert_E1,314,E2_dim_alert_E1,,2026-01-17 22:05:09,,,E2,314,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,314,E2_dim_alert_W1,,2026-01-17 22:05:13,,,E2,314,
E2,E1,,motion detected,E2,,,interaction,,,,E1_turn_on_alert_E2,315,E1_turn_on_alert_E2,,2026-01-18 00:00:10,,,E2,315,
E2,,E2_light,,,,dimmed,actuator,turn_on,E2,ON,turn_on,,,,2026-01-18 00:00:14,315,,,315,
E2,,,,,E2_motion,,sensor,,E2,,motion_detected,,,316,2026-01-18 00:05:00,,1,,316,motion_detected
E2,,,,,E2_camera,,sensor,,E2,,plate_captured,,,316,2026-01-18 00:05:03,,BBB250,,316,plate_captured
E2,,E2_light,,,,ON,actuator,dim,E2,dimmed,dim,,,,2026-01-18 00:05:06,316,,,316,
E2,E2,,motion detected,W1,,,interaction,,,,E2_dim_alert_W1,317,E2_dim_alert_W1,,2026-01-18 00:05:13,,,E2,317,
